,Unnamed: 0,Census Tract,Total Population,California County,ZIP,Nearby City,Longitude,Latitude,Traffic,Traffic Pctl,Pollution Burden,Pollution Burden Score,Pollution Burden Pctl,Asthma,Asthma Pctl,Poverty,Poverty Pctl,pct_renter_occupied_hu,median_gross_rent,autos_per_hh,gross_hh_density,median_hh_income,avg_hh_size
1101,1116,6037221820,3095,Los Angeles,90007,Los Angeles,-118.2864985,34.030452600000004,1362.73,79.8,49.73,6.13,71.9,58.23,66.84,77.9,97.65,97.11042312,1424.0,1.2136222909999999,19.19784751,16723.0,2.77
1103,1118,6037602403,5230,Los Angeles,90250,Hawthorne,-118.3481183,33.9130743,1025.09,68.92,47.57,5.86,65.6,78.54,83.89,52.3,76.02,89.25120773,1157.0,1.640096618,11.44145695,48194.0,3.25
1106,1121,6037213320,2481,Los Angeles,90006,Los Angeles,-118.2937,34.050883,1363.58,79.82,50.62,6.23,74.15,56.69,65.05,70.2,93.12,93.97715472,873.0,0.908618899,12.51333733,28523.0,2.37
1108,1123,6037297120,3315,Los Angeles,90731,San Pedro,-118.2850961,33.728081200000005,470.43,27.91,51.48,6.34,76.1,84.98,87.56,47.1,69.6,79.31034483,1188.0,1.623485555,10.19301053,44005.0,3.23
1111,1126,6037231300,5348,Los Angeles,90062,Los Angeles,-118.304538,34.0145164,873.78,61.35,46.96,5.78,63.92,65.13,74.35,75.8,96.73,72.82145034,1020.0,1.3193174890000001,10.10096804,29943.0,3.11
1114,1129,6037190700,3379,Los Angeles,90028,Los Angeles,-118.3336722,34.0986626,1825.63,88.72,62.77,7.73,94.52,68.33,77.05,56.1,80.28,92.59055982,1197.0,0.8852908890000001,11.47604799,31202.0,1.76
1115,1130,6037576901,6092,Los Angeles,90804,Long Beach,-118.164632,33.77913770000001,953.27,65.31,44.88,5.53,58.34,74.2,81.55,71.7,94.12,91.54929577,1066.0,1.255146262,16.79158385,24911.0,3.45
1118,1133,6075023102,3478,San Francisco,94124,San Francisco,-122.3844982,37.734492,294.99,11.79,47.31,5.83,64.8,135.72,97.97,62.6,86.79,65.34779834,693.0,1.145500957,12.66344189,35951.0,2.97
1121,1136,6037602505,4072,Los Angeles,90250,Hawthorne,-118.341667,33.9055546,1387.73,80.46,45.95,5.66,61.16,78.54,83.89,62.3,86.49,94.70117067,956.0,1.070240296,20.29734392,32083.0,2.7
1153,1169,6037190902,3960,Los Angeles,90038,Los Angeles,-118.31901299999998,34.094395,2134.51,92.12,58.68,7.23,89.7,45.33,50.13,61.8,86.02,94.46540881,1055.0,1.066037736,13.21271236,28973.0,2.56
1159,1176,6037231210,3688,Los Angeles,90037,Los Angeles,-118.29802820000002,34.0145285,812.74,57.69,42.84,5.28,52.62,75.28,82.1,70.2,93.12,78.62728063,971.0,1.09643788,14.52514783,25958.0,3.05
1163,1180,6037234300,4098,Los Angeles,90008,Los Angeles,-118.329022,34.0073786,1358.81,79.71,54.5,6.71,82.79,108.55,94.51,44.1,65.69,79.11129568,1117.0,1.154069767,11.19725207,34718.0,1.75
1173,1190,6001403000,2788,Alameda ,94607,Oakland,-122.270732,37.8004265,1220.7,75.85,50.6,6.23,74.11,133.35,97.76,65.7,89.69,78.27436375,631.0,0.631905649,18.50058673,19490.0,1.91
1181,1198,6037191301,2327,Los Angeles,90029,Los Angeles,-118.28658529999998,34.0923345,1064.49,70.37,48.53,5.98,68.45,66.96,76.08,52.5,76.22,90.99890231,1138.0,1.1701427,13.47795307,40529.0,2.66
1185,1202,6037270100,4412,Los Angeles,90034,Los Angeles,-118.3959685,34.0273439,2178.29,92.58,60.64,7.47,92.42,39.75,41.48,34.5,51.73,90.14365523,1530.0,1.315642458,17.73090238,49888.0,1.84
1193,1211,6037600100,6657,Los Angeles,90044,Los Angeles,-118.2956255,33.955147100000005,839.01,59.46,41.06,5.06,47.74,112.18,95.21,71.5,93.98,79.48090108,983.0,1.293339863,10.90800003,25875.0,3.27
1195,1213,6037191420,3365,Los Angeles,90029,Los Angeles,-118.2881029,34.0851215,890.96,62.2,55.59,6.85,84.67,47.76,53.43,62.3,86.49,95.54973822,1083.0,1.079406632,20.41440905,39595.0,3.25
1198,1216,6037302104,3917,Los Angeles,91205,Glendale,-118.2320864,34.145407899999995,2455.92,94.64,53.95,6.64,81.66,35.29,34.06,41.1,61.27,89.92355803,1355.0,1.5135510769999998,10.22686988,54375.0,2.81
1204,1222,6073005300,6667,San Diego,92101,San Diego,-117.1615102,32.7156831,397.4,20.82,52.69,6.49,78.87,78.38,83.72,34.3,51.23,83.49633252,1436.0,0.9193154029999999,11.39733675,50995.0,1.34
1208,1226,6037237720,3153,Los Angeles,90044,Los Angeles,-118.2861511,33.96928629999999,4110.53,99.52,45.79,5.64,60.77,66.49,75.48,80.1,98.39,82.08232446,1096.0,1.331719128,10.27814149,24615.0,3.78
1209,1227,6037221110,3565,Los Angeles,90006,Los Angeles,-118.2878287,34.045719500000004,1116.37,72.38,48.07,5.92,67.08,56.69,65.05,79.2,98.06,90.76343073,925.0,0.8294062209999999,18.33121843,30456.0,3.39
1210,1228,6073005700,1948,San Diego,92101,San Diego,-117.1625607,32.725281800000005,1518.57,83.29,50.88,6.27,74.69,78.38,83.72,56.8,81.09,94.53883495,997.0,0.993932039,12.2437685,32188.0,1.44
1232,1251,6037234902,4005,Los Angeles,90043,Los Angeles,-118.3340918,33.9822575,1142.01,73.3,44.55,5.49,57.51,123.13,96.91,64.1,88.27,82.71092669,966.0,1.168741355,13.07019914,25750.0,2.59
1234,1253,6037575202,4916,Los Angeles,90813,Long Beach,-118.1704604,33.785867100000004,1048.54,69.81,44.34,5.46,56.95,112.75,95.34,64.2,88.41,83.14424635,964.0,1.530794165,12.35817807,32368.0,4.11
1245,1264,6037211202,2645,Los Angeles,90004,Los Angeles,-118.294113,34.0745209,1706.98,86.88,55.53,6.84,84.59,65.18,74.43,61.6,85.87,92.66958425,980.0,1.028446389,20.64437754,33261.0,2.75
1252,1271,6037236204,3203,Los Angeles,90008,Los Angeles,-118.3491896,34.0147165,655.1,46.65,46.03,5.67,61.41,95.03,91.16,70.1,93.01,100.0,989.0,0.714171975,22.11227199,23220.0,2.46
1254,1273,6037208802,2906,Los Angeles,90057,Los Angeles,-118.2786688,34.0621454,930.27,64.06,48.34,5.95,67.8,59.84,68.96,62.8,86.98,97.72560528,897.0,0.911225238,26.08039821,31318.0,2.45
1257,1276,6037302103,5504,Los Angeles,91205,Glendale,-118.238019,34.1425784,862.15,60.75,49.97,6.16,72.61,49.72,55.68,58.6,82.94,88.6716792,1303.0,1.368421053,14.66022953,39081.0,2.98
1260,1279,6037189201,3293,Los Angeles,90027,Los Angeles,-118.2961605,34.1035829,1022.2,68.79,49.58,6.11,71.49,51.93,58.95,46.5,68.98,96.40039448,1225.0,1.108974359,25.19799539,33966.0,1.72
1263,1282,6037601002,5311,Los Angeles,90301,Inglewood,-118.3475932,33.956560700000004,721.95,51.81,43.18,5.32,53.57,86.44,87.88,47.1,69.6,76.64670659,1138.0,1.432634731,12.80681056,42222.0,2.51
1276,1295,6037533107,3645,Los Angeles,90255,Huntington Park,-118.2164699,33.9745613,1260.27,77.01,48.93,6.03,69.6,59.19,68.18,59.2,83.58,82.63598326,943.0,1.608786611,11.1870338,35962.0,3.76
1279,1298,6037197300,3909,Los Angeles,90026,Los Angeles,-118.2520467,34.081137299999995,826.06,58.74,58.65,7.22,89.63,52.16,59.12,41.3,61.5,76.08569774,1238.0,1.411696584,10.68242195,64632.0,2.22
1283,1302,6037301802,3578,Los Angeles,91203,Glendale,-118.2597025,34.1492141,893.76,62.39,62.39,7.68,94.19,35.62,34.61,46.2,68.61,79.52924394,1499.0,1.375891583,11.8442206,39091.0,2.66
1297,1316,6037224320,3224,Los Angeles,90015,Los Angeles,-118.280853,34.041588399999995,2684.06,96.08,49.17,6.06,70.28,45.48,50.33,72.9,94.9,92.22118088,777.0,1.059981256,14.85023375,29738.0,3.22
1298,1317,6037204120,2650,Los Angeles,90063,Los Angeles,-118.201168,34.033890500000005,1126.93,72.78,47.29,5.82,64.73,45.78,50.69,67.1,90.8,63.52112676,1071.0,1.5943661969999998,10.90831693,38014.0,3.96
1325,1344,6037600902,6613,Los Angeles,90302,Inglewood,-118.3522568,33.97204110000001,884.07,61.85,46.43,5.72,62.53,99.5,92.72,52.9,76.72,80.4647499,986.0,1.335959039,12.83679853,35725.0,2.65
1329,1348,6037211310,3846,Los Angeles,90004,Los Angeles,-118.298493,34.0709091,1643.6,85.74,51.28,6.32,75.67,40.84,43.36,75.0,96.22,97.00230592,1076.0,1.096079939,36.57523382,32136.0,3.3
1331,1350,6037213201,4198,Los Angeles,90006,Los Angeles,-118.3045301,34.0526559,1644.19,85.78,51.78,6.38,76.74,56.69,65.05,76.5,97.22,92.33817701,1053.0,1.021796565,18.2925703,29052.0,2.95
1337,1356,6037601100,6533,Los Angeles,90301,Inglewood,-118.3482313,33.949081799999995,869.69,61.15,43.19,5.32,53.6,70.97,79.24,66.3,90.16,91.49239544,1089.0,1.3279467679999999,13.29211889,31213.0,2.96
1349,1368,6037119340,3884,Los Angeles,91402,Panorama City,-118.4519009,34.233609,1221.31,75.87,39.2,4.83,43.07,95.94,91.61,77.5,97.54,96.81069959,1042.0,1.1965020579999999,32.20288758,27360.0,4.08
1365,1385,6037602507,4156,Los Angeles,90250,Hawthorne,-118.3308405,33.9037379,1017.4,68.55,47.33,5.83,64.9,67.04,76.13,53.8,77.66,84.62441315,968.0,1.3080985920000001,21.37407591,41125.0,2.62
1372,1392,6037190100,4481,Los Angeles,90028,Los Angeles,-118.34169479999998,34.0994853,1702.51,86.79,58.44,7.2,89.21,44.72,48.81,49.4,72.47,94.8782235,1266.0,1.167979943,18.8124944,48750.0,1.79
1373,1393,6037575103,5119,Los Angeles,90804,Long Beach,-118.1534873,33.786193299999994,1203.87,75.31,47.78,5.88,66.19,86.52,87.93,54.9,78.88,85.7717446,1111.0,1.428858723,16.68167789,41748.0,2.47
1375,1395,6037269601,3413,Los Angeles,90034,Los Angeles,-118.3794518,34.0418546,2736.09,96.22,60.8,7.49,92.59,25.64,17.12,51.4,74.85,88.75236295,1361.0,1.4678638940000002,12.83232043,41333.0,3.07
1378,1398,6037221710,2621,Los Angeles,90007,Los Angeles,-118.28763159999998,34.0346981,4143.82,99.56,49.98,6.16,72.63,58.23,66.84,57.4,81.73,83.37004405,1045.0,1.290748899,11.20348099,30326.0,2.88
1380,1400,6037191110,3338,Los Angeles,90027,Los Angeles,-118.3049408,34.0965841,1833.39,88.82,57.57,7.09,87.74,40.86,43.37,53.8,77.66,97.12292938,1006.0,1.0191804709999999,17.01827484,22257.0,2.03
1393,1413,6037554105,4569,Los Angeles,90706,Bellflower,-118.1198534,33.8860491,891.55,62.24,44.94,5.54,58.47,79.03,84.58,55.1,79.11,95.86160109,1219.0,1.3921302580000001,17.69075696,40038.0,3.04
1415,1435,6075061200,4089,San Francisco,94124,San Francisco,-122.3901777,37.7370414,388.72,19.99,41.62,5.13,49.61,135.72,97.97,45.5,67.66,60.05067568,1293.0,1.4391891890000001,11.06047303,51818.0,3.49
1424,1444,6037139303,4186,Los Angeles,91356,Tarzana,-118.5333073,34.1762844,3173.11,97.82,48.93,6.03,69.58,53.51,61.06,49.4,72.47,69.45156329999999,1234.0,1.2398769859999998,18.99981246,47076.0,2.12
1428,1448,6037209810,2472,Los Angeles,90006,Los Angeles,-118.2823449,34.04911729999999,1163.6,74.04,47.78,5.89,66.21,56.69,65.05,78.9,97.95,96.88826025,842.0,0.763790665,19.09598214,29250.0,3.07
1431,1451,6037209104,2434,Los Angeles,90017,Los Angeles,-118.2663761,34.0591782,1228.75,76.11,57.07,7.03,86.98,44.3,48.12,79.5,98.19,100.0,770.0,0.770065076,53.33496357,19887.0,2.65
1438,1458,6037208902,2339,Los Angeles,90017,Los Angeles,-118.27237209999998,34.0564462,1065.89,70.43,54.46,6.71,82.69,41.6,44.6,84.7,99.28,100.0,929.0,0.46390169,14.314319699999999,31175.0,4.17
1440,1460,6037208401,3770,Los Angeles,90057,Los Angeles,-118.2691298,34.0637659,1170.33,74.31,58.25,7.17,88.89,35.35,34.12,78.5,97.81,97.43767313,854.0,0.9833795009999999,25.44265802,25577.0,3.12
1441,1461,6037131701,4541,Los Angeles,91335,Reseda,-118.5578906,34.2046643,898.2,62.54,43.56,5.37,54.62,75.99,82.67,52.2,75.81,57.68148565,1253.0,1.6499718630000002,10.9013714,47730.0,2.72
1451,1471,6037124203,2748,Los Angeles,91601,North Hollywood,-118.374665,34.1776041,938.84,64.51,49.97,6.15,72.56,54.84,62.75,53.0,76.87,68.85644769,1259.0,1.8333333330000001,10.25877646,44470.0,3.23
1475,1496,6037117405,3442,Los Angeles,91343,North Hills,-118.4702311,34.2337312,2276.89,93.28,40.48,4.99,46.12,80.01,85.24,78.9,97.95,91.53132251,1143.0,1.312064965,17.28340289,30733.0,4.19
1479,1500,6037533104,4356,Los Angeles,90255,Huntington Park,-118.224409,33.9766899,738.52,52.98,45.61,5.62,60.22,59.19,68.18,76.9,97.34,89.74358974,880.0,1.0608974359999999,14.76754204,21324.0,3.46
1484,1505,6037531202,4747,Los Angeles,90023,Los Angeles,-118.1859277,34.0257388,798.5,56.65,50.58,6.23,74.06,56.06,64.22,56.6,80.87,75.72815534,964.0,1.554280671,10.25019204,48477.0,3.81
1493,1514,6037208610,4195,Los Angeles,90026,Los Angeles,-118.2817725,34.072159,1102.76,71.76,53.79,6.63,81.33,43.41,46.91,51.5,75.02,84.85477178,1134.0,1.3831258640000001,16.7127822,39216.0,3.02
1503,1524,6037197600,2376,Los Angeles,90026,Los Angeles,-118.2519864,34.0683315,3006.04,97.44,63.88,7.87,95.32,30.09,25.27,41.2,61.31,78.86597938,1255.0,1.478350515,10.10934017,56000.0,2.46
1530,1551,6037191203,2922,Los Angeles,90029,Los Angeles,-118.29390759999998,34.0931674,1235.29,76.29,48.69,6.0,69.0,37.71,37.93,60.0,84.41,95.35864979,989.0,0.98649789,23.36912919,28912.0,2.19
1541,1563,6037601212,6511,Los Angeles,90301,Inglewood,-118.3570019,33.955819899999995,491.73,29.95,37.5,4.62,38.56,92.89,90.29,63.3,87.43,85.81943081,1080.0,1.502453386,14.09673476,39788.0,3.17
1551,1573,6037191204,2124,Los Angeles,90029,Los Angeles,-118.2982812,34.0930661,1138.56,73.22,50.68,6.24,74.35,32.76,29.78,58.6,82.94,89.84468339,1003.0,1.2520908000000002,16.84457003,32270.0,2.57
1558,1580,6037192520,5067,Los Angeles,90004,Los Angeles,-118.3024972,34.0799255,2242.02,93.04,49.78,6.13,72.03,44.73,48.83,66.7,90.57,93.0878553,998.0,1.2396640829999999,20.35251042,35485.0,3.12
1559,1581,6037192510,3670,Los Angeles,90004,Los Angeles,-118.3068568,34.079869,1512.32,83.13,48.01,5.91,66.91,49.92,55.97,54.5,78.52,84.83572029999999,1225.0,1.415332772,14.09721493,45792.0,3.25
1568,1590,6075017801,3499,San Francisco,94107,San Francisco,-122.4011589,37.7820284,1404.98,80.76,47.31,5.83,64.79,68.43,77.11,58.3,82.58,82.24799286,296.0,0.33809099,42.38720547,17113.0,1.43
1574,1596,6001402400,2351,Alameda ,94607,Oakland,-122.2824569,37.812031,186.3,4.93,43.82,5.4,55.36,165.52,99.26,49.7,72.82,83.2319722,840.0,0.930495222,13.81853789,33724.0,2.38
1576,1598,6037601303,4879,Los Angeles,90302,Inglewood,-118.3617818,33.974189200000005,1257.96,76.95,43.56,5.37,54.64,99.89,92.79,61.5,85.72,86.95434019,1163.0,1.208730557,18.39529181,38091.0,2.5
1584,1606,6037602506,4329,Los Angeles,90250,Hawthorne,-118.3308401,33.9073761,756.94,54.13,48.47,5.97,68.3,66.13,75.1,53.4,77.32,92.93478261,1069.0,1.221618357,20.64147136,36939.0,2.49
1586,1608,6037297201,3475,Los Angeles,90731,San Pedro,-118.2914165,33.724903600000005,654.23,46.58,48.18,5.93,67.38,84.98,87.56,39.9,59.57,67.64490095,1205.0,1.5825385180000002,13.65443735,61292.0,2.91
1587,1609,6037212203,2679,Los Angeles,90005,Los Angeles,-118.2903562,34.0597622,1402.7,80.74,49.74,6.13,71.94,38.64,39.75,84.4,99.23,99.68578162,804.0,0.45090337799999997,48.45607602,21426.0,2.41
1591,1613,6037120108,4838,Los Angeles,91402,Panorama City,-118.4563783,34.2300529,819.21,58.25,38.15,4.7,40.36,83.57,86.97,71.8,94.2,67.64705882,1098.0,1.4019607840000001,14.25481586,35200.0,3.61
1594,1616,6037120103,3287,Los Angeles,91402,Panorama City,-118.45179840000002,34.2297196,722.3,51.84,36.96,4.55,37.08,95.94,91.61,90.1,99.82,91.13772455,1140.0,1.282634731,24.40316261,26345.0,4.02
1599,1621,6037208620,4660,Los Angeles,90057,Los Angeles,-118.2779829,34.069709,995.0,67.41,50.12,6.17,73.01,39.4,40.87,57.9,82.12,91.80622009999999,1116.0,1.197966507,20.862753899999998,36765.0,2.65
1604,1626,6037576403,5033,Los Angeles,90813,Long Beach,-118.1698152,33.7789729,886.35,61.96,39.04,4.81,42.61,88.07,88.7,72.2,94.47,85.88652482,1131.0,1.2659574470000001,17.58198922,32525.0,3.63
1606,1628,6037124105,2658,Los Angeles,91606,North Hollywood,-118.3834061,34.1812289,966.5,65.87,49.46,6.09,71.13,35.62,34.61,59.0,83.38,87.31762065,1135.0,1.489337823,11.1106632,40576.0,2.79
1615,1637,6037602504,4407,Los Angeles,90250,Hawthorne,-118.3373323,33.9055479,1473.48,82.25,46.61,5.74,63.04,78.54,83.89,53.7,77.59,90.74712644,1026.0,1.382183908,21.90562436,38457.0,2.59
1619,1641,6037603004,1512,Los Angeles,90247,Gardena,-118.29650259999998,33.8933016,810.67,57.54,50.13,6.17,73.06,79.41,84.69,39.2,58.37,79.57860616,1007.0,1.277147488,11.06920716,45091.0,2.21
1620,1642,6073012501,3858,San Diego,91910,Chula Vista,-117.0936978,32.6335939,1474.21,82.32,48.47,5.97,68.28,57.45,65.94,67.0,90.71,60.18062397,1065.0,1.188013136,10.69012731,24688.0,2.36
1621,1643,6037209403,3600,Los Angeles,90017,Los Angeles,-118.2738446,34.0531328,854.86,60.38,52.9,6.52,79.45,33.03,30.16,86.4,99.51,100.0,697.0,0.461940299,39.23903919,17269.0,2.62
1622,1644,6037127520,4045,Los Angeles,91406,Van Nuys,-118.4697511,34.218416299999994,2683.04,96.06,50.19,6.18,73.2,41.0,43.66,72.3,94.52,96.6539924,982.0,1.23878327,14.63122266,27207.0,3.17
1626,1648,6037221120,3373,Los Angeles,90006,Los Angeles,-118.2878972,34.0421001,1226.16,76.05,47.78,5.88,66.17,33.6,31.06,73.1,95.11,90.16393443,1044.0,1.192037471,10.8849675,31889.0,3.81
1653,1675,6037211201,2645,Los Angeles,90004,Los Angeles,-118.2984693,34.0745294,1443.98,81.7,50.47,6.22,73.83,65.18,74.43,65.5,89.49,95.98214286,1007.0,1.297991071,26.01718425,39621.0,2.99
1656,1678,6037224310,2025,Los Angeles,90006,Los Angeles,-118.2827213,34.044384,1103.56,71.83,45.37,5.59,59.63,51.32,57.95,84.7,99.28,94.17177914,849.0,0.848159509,14.59442044,30000.0,3.19
1663,1685,6075012502,3821,San Francisco,94102,San Francisco,-122.4125954,37.78393300000001,572.51,38.68,39.69,4.89,44.11,122.23,96.8,75.1,96.27,99.04588823,350.0,0.14629713800000002,145.3586947,11971.0,1.5
1665,1687,6037120106,4417,Los Angeles,91402,Panorama City,-118.4563804,34.223102000000004,1609.53,85.01,41.32,5.09,48.54,83.35,86.9,71.0,93.73,92.44332494,1028.0,1.374475231,23.41147226,31741.0,3.93
1666,1688,6037221303,2551,Los Angeles,90006,Los Angeles,-118.3084384,34.0453825,1150.17,73.56,45.24,5.57,59.33,47.14,52.76,63.7,87.78,89.32291667,920.0,1.197916667,13.28382741,28125.0,3.34
1670,1692,6075017601,7630,San Francisco,94103,San Francisco,-122.4107241,37.7794338,845.21,59.72,45.48,5.6,59.91,98.44,92.3,52.3,76.02,92.46049661,824.0,0.423024831,28.29670153,21154.0,1.74
1682,1704,6037535803,4458,Los Angeles,90280,South Gate,-118.2100618,33.9480872,757.23,54.14,41.49,5.11,49.05,46.23,51.3,66.1,90.01,70.95588235,1004.0,1.737132353,10.41281654,37905.0,4.09
1683,1705,6037302003,3578,Los Angeles,91206,Glendale,-118.2439771,34.1487828,1194.6,75.11,56.1,6.91,85.41,35.28,34.05,43.3,64.51,89.90889979,1327.0,1.34688157,24.34795801,32188.0,2.69
1686,1708,6001407200,6746,Alameda ,94601,Oakland,-122.2192819,37.7777848,388.04,19.89,43.35,5.34,53.95,110.47,94.74,66.8,90.63,79.17823431,1013.0,1.308717379,10.19255384,37319.0,3.59
1703,1725,6037189101,2743,Los Angeles,90027,Los Angeles,-118.288505,34.104736700000004,933.49,64.24,52.5,6.47,78.46,51.93,58.95,32.4,48.54,87.62589928,1424.0,1.411510791,14.23249917,62981.0,1.81
1712,1734,6037127604,2939,Los Angeles,91406,Van Nuys,-118.479788,34.1993151,1927.3,90.12,45.34,5.59,59.53,74.19,81.54,63.9,88.02,81.28654971,1104.0,1.3600668340000002,11.14768931,32961.0,2.53
1714,1736,6037293307,2306,Los Angeles,90710,Harbor City,-118.3035314,33.7873712,1055.26,70.02,52.03,6.41,77.22,38.99,40.27,48.2,71.16,77.00650759,1087.0,1.5075921909999999,11.05634655,51905.0,2.89
1718,1740,6037212900,4074,Los Angeles,90019,Los Angeles,-118.3215149,34.049454100000005,1256.99,76.91,50.21,6.19,73.27,66.41,75.35,62.1,86.34,90.25016036,1088.0,1.2456703009999999,16.88629865,40346.0,3.13
1754,1776,6037195803,2603,Los Angeles,90026,Los Angeles,-118.2769285,34.0818094,1272.28,77.38,53.11,6.54,79.94,55.22,63.31,46.6,69.18,74.12891986,1226.0,1.445993031,12.31030508,62386.0,2.3
1798,1822,6037302102,6439,Los Angeles,91205,Glendale,-118.2363625,34.1347576,1379.78,80.25,51.39,6.33,75.87,47.01,52.62,39.1,58.16,68.59219587,1285.0,1.407039021,10.19601588,50139.0,2.26
1806,1830,6037134710,5287,Los Angeles,91306,Winnetka,-118.5779426,34.2023735,784.87,55.83,40.26,4.96,45.48,63.65,73.23,61.6,85.87,78.55844942,1077.0,1.43549364,11.79716267,40996.0,3.6
1809,1833,6037213402,4645,Los Angeles,90006,Los Angeles,-118.2878882,34.0498405,1337.81,79.21,49.0,6.04,69.82,56.69,65.05,68.5,92.01,95.60585885,999.0,1.052596538,15.51218522,33398.0,3.01
1822,1846,6037134305,3847,Los Angeles,91304,Canoga Park,-118.6016952,34.217634000000004,1066.27,70.47,40.24,4.96,45.46,62.27,71.45,70.9,93.66,100.0,1186.0,1.267968057,12.75456112,35478.0,3.95
1833,1858,6037195903,2216,Los Angeles,90026,Los Angeles,-118.2824401,34.0808128,1998.66,90.98,58.4,7.19,89.14,35.74,34.85,40.9,60.93,85.29411765,1166.0,1.418300654,15.60382021,45850.0,2.55
1837,1862,6037211420,3859,Los Angeles,90004,Los Angeles,-118.3029424,34.0726364,1466.91,82.15,52.16,6.42,77.54,43.61,47.11,55.2,79.23,82.57866462,1010.0,1.34151957,13.83733401,37614.0,2.76
1849,1874,6037571703,3667,Los Angeles,90805,Long Beach,-118.191734,33.8493201,850.9,60.02,38.9,4.79,42.23,87.58,88.38,57.4,81.73,65.80773043,1118.0,1.64420218,10.27295639,35313.0,3.77
1853,1878,6037576903,3802,Los Angeles,90804,Long Beach,-118.1567668,33.7807787,1181.92,74.75,47.98,5.91,66.86,86.52,87.93,60.4,84.7,85.21428571,1113.0,1.3778571430000002,17.4484233,38951.0,2.84
1860,1885,6037209820,2968,Los Angeles,90015,Los Angeles,-118.2782548,34.0472132,975.87,66.52,48.31,5.95,67.75,35.21,33.89,79.7,98.24,88.74251497,847.0,0.9844311379999999,18.866545300000002,21921.0,3.94
1894,1920,6037296902,3851,Los Angeles,90731,San Pedro,-118.2956244,33.7344542,770.32,54.97,51.19,6.3,75.43,84.98,87.56,35.1,52.7,81.51460942,1178.0,1.5730471080000001,13.76280127,43648.0,2.48
1902,1930,6073005200,4563,San Diego,92101,San Diego,-117.1521097,32.7155275,1246.65,76.6,57.6,7.09,87.84,78.38,83.72,52.3,76.02,90.70808844,1344.0,0.827595858,19.55839112,35208.0,1.55
1903,1931,6037301900,7810,Los Angeles,91206,Glendale,-118.2464109,34.1556019,2304.47,93.51,57.47,7.08,87.64,38.24,38.9,37.5,56.04,72.46737104,1455.0,1.526413922,11.94324244,49797.0,2.49
1910,1938,6001405401,3957,Alameda ,94606,Oakland,-122.2494562,37.7965384,295.33,11.83,39.7,4.89,44.19,97.0,92.01,58.6,82.94,87.49244713,993.0,1.12326284,21.33455776,39712.0,2.45
1916,1944,6001406201,4649,Alameda ,94601,Oakland,-122.230736,37.7850448,236.09,7.52,36.86,4.54,36.81,110.47,94.74,59.5,83.86,80.69526627,997.0,1.2810650890000002,13.40776018,37336.0,3.14
1950,1979,6037302004,4214,Los Angeles,91206,Glendale,-118.2387735,34.148847499999995,1514.31,83.21,52.21,6.43,77.67,38.24,38.9,49.4,72.47,86.11111111,1333.0,1.55239899,18.864660399999998,46914.0,2.78
1955,1984,6037117520,4052,Los Angeles,91343,North Hills,-118.4621861,34.23008529999999,789.49,56.13,37.34,4.6,38.11,80.01,85.24,75.9,96.79,81.07287449,1107.0,1.367408907,12.4291635,36500.0,4.07
1961,1990,6037535804,5498,Los Angeles,90280,South Gate,-118.20336670000002,33.9476027,790.73,56.22,43.97,5.42,55.82,46.23,51.3,50.8,74.12,62.62785208,1016.0,1.9378442169999999,10.47923015,43427.0,4.39
1964,1993,6081602200,8084,San Mateo,94080,South San Francisco,-122.4175676,37.656229,859.71,60.67,46.66,5.75,63.24,64.62,74.08,45.3,67.42,87.47933884,1422.0,1.7318181819999998,10.47179124,58832.0,3.25
1967,1996,6037602106,5702,Los Angeles,90250,Hawthorne,-118.35815929999998,33.9204031,850.35,59.97,44.49,5.48,57.32,78.54,83.89,38.6,57.6,80.25108643,975.0,1.5625301790000001,10.222404,39741.0,2.62
1968,1997,6037700102,4061,Los Angeles,90046,Los Angeles,-118.35389779999998,34.0892775,1097.04,71.6,59.17,7.29,90.37,28.42,22.37,54.2,78.13,92.2029703,1217.0,1.085808581,19.97998886,33889.0,1.5
1969,1998,6037207502,2589,Los Angeles,90071,Los Angeles,-118.25308400000002,34.052707,1421.49,81.24,72.72,8.96,99.32,45.11,49.59,54.6,78.63,100.0,406.0,0.6891961090000001,18.89104675,15350.0,1.34
2005,2035,6037212204,3344,Los Angeles,90005,Los Angeles,-118.2865323,34.05982520000001,827.27,58.8,48.46,5.97,68.24,31.79,28.36,75.2,96.35,96.00957702,792.0,0.85235435,23.78553334,25104.0,2.89
2010,2040,6037192420,3637,Los Angeles,90004,Los Angeles,-118.3113323,34.079880100000004,1483.05,82.62,47.89,5.9,66.58,51.74,58.56,55.1,79.11,83.96156689,1155.0,1.323725055,16.85227479,51699.0,2.97
2020,2050,6037139302,4422,Los Angeles,91356,Tarzana,-118.5383656,34.176723100000004,3274.78,98.12,49.01,6.04,69.84,53.51,61.06,48.6,71.5,81.66233766,1442.0,1.314805195,23.02758991,43234.0,2.51
2039,2069,6037119342,3180,Los Angeles,91402,Panorama City,-118.4472671,34.2407688,780.1,55.53,36.7,4.52,36.42,72.93,80.53,62.9,87.08,59.75935829,1427.0,1.848930481,13.8171768,43387.0,4.38
2040,2070,6037203710,3259,Los Angeles,90033,Los Angeles,-118.2009322,34.0498932,1287.23,77.85,43.28,5.33,53.75,83.65,86.98,70.2,93.12,78.30882353,1043.0,1.3799019609999998,11.70708166,36037.0,4.28
